날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2(ppm),PM10_등급,PM25_등급,위험지역,PM10_점수,PM25_점수,공기질_가중스코어,공기질_위험등급,월,계절
2019-06-05,마포구,67.0,45.0,0.037,0.023,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,서대문구,61.0,45.0,0.04,0.023,0.7,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,서초구,67.0,53.0,0.04,0.03,0.4,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,성동구,66.0,49.0,0.038,0.04,0.5,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,성북구,67.0,45.0,0.032,0.034,0.8,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,송파구,64.0,46.0,0.039,0.035,0.5,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,양천구,49.0,30.0,0.03,0.029,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,영등포구,67.0,51.0,0.029,0.029,0.5,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,용산구,38.0,28.0,0.028,0.043,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,은평구,62.0,44.0,0.044,0.025,0.4,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,6,여름
2019-06-05,종로구,40.0,24.0,0.032,0.033,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,중구,38.0,26.0,0.039,0.032,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-05,중랑구,40.0,31.0,0.033,0.028,0.5,0.007,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,강남구,23.0,15.0,0.029,0.02,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,6,여름
2019-06-04,강동구,29.0,18.0,0.024,0.029,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,강북구,31.0,18.0,0.032,0.017,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,강서구,29.0,20.0,0.036,0.024,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,관악구,32.0,22.0,0.035,0.023,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,광진구,32.0,27.0,0.027,0.025,0.6,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,구로구,30.0,24.0,0.036,0.018,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,금천구,25.0,19.0,0.027,0.023,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,노원구,31.0,21.0,0.025,0.026,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,도봉구,31.0,18.0,0.035,0.014,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,동대문구,23.0,17.0,0.036,0.022,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,동작구,28.0,18.0,0.032,0.021,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,마포구,34.0,24.0,0.033,0.019,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,서대문구,30.0,20.0,0.033,0.02,0.7,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,서초구,30.0,23.0,0.035,0.022,0.3,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,성동구,30.0,18.0,0.034,0.03,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,성북구,32.0,20.0,0.029,0.028,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,송파구,27.0,17.0,0.032,0.028,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,양천구,31.0,19.0,0.029,0.024,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,영등포구,36.0,25.0,0.026,0.021,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-04,용산구,21.0,16.0,0.027,0.03,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,은평구,30.0,22.0,0.038,0.022,0.3,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,종로구,25.0,16.0,0.031,0.025,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,중구,23.0,16.0,0.035,0.027,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-04,중랑구,25.0,20.0,0.028,0.023,0.4,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-03,강남구,32.0,20.0,0.039,0.028,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,강동구,40.0,24.0,0.04,0.03,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,강북구,41.0,22.0,0.046,0.021,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,강서구,34.0,18.0,0.044,0.03,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,관악구,42.0,22.0,0.047,0.031,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,광진구,45.0,28.0,0.042,0.028,0.6,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,구로구,44.0,25.0,0.045,0.025,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,금천구,33.0,20.0,0.035,0.035,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,노원구,38.0,24.0,0.042,0.029,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,도봉구,42.0,21.0,0.051,0.018,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,동대문구,32.0,21.0,0.051,0.028,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,동작구,35.0,21.0,0.042,0.031,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,마포구,42.0,24.0,0.042,0.024,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,서대문구,40.0,20.0,0.046,0.025,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,서초구,44.0,26.0,0.047,0.03,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,성동구,41.0,21.0,0.052,0.035,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,성북구,46.0,22.0,0.039,0.036,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,송파구,44.0,22.0,0.045,0.04,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,양천구,35.0,18.0,0.036,0.031,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,영등포구,44.0,23.0,0.033,0.031,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,용산구,30.0,21.0,0.04,0.039,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-03,은평구,39.0,21.0,0.05,0.029,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,종로구,34.0,18.0,0.043,0.031,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-03,중구,30.0,18.0,0.047,0.037,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-03,중랑구,33.0,24.0,0.051,0.023,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,강남구,29.0,18.0,0.044,0.02,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-02,강동구,35.0,23.0,0.039,0.022,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,강북구,33.0,18.0,0.051,0.012,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,강서구,33.0,19.0,0.054,0.024,0.5,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,관악구,41.0,28.0,0.049,0.027,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,광진구,45.0,31.0,0.044,0.02,0.6,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,구로구,42.0,28.0,0.049,0.021,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,금천구,30.0,20.0,0.039,0.027,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-02,노원구,33.0,23.0,0.045,0.02,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,도봉구,39.0,22.0,0.057,0.012,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,동대문구,29.0,20.0,0.054,0.02,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-02,동작구,34.0,20.0,0.043,0.026,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,마포구,42.0,27.0,0.049,0.019,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,서대문구,42.0,25.0,0.052,0.018,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,서초구,43.0,29.0,0.049,0.025,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,성동구,43.0,26.0,0.058,0.024,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,성북구,38.0,23.0,0.049,0.022,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,송파구,40.0,23.0,0.047,0.031,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,양천구,34.0,19.0,0.044,0.024,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,영등포구,44.0,29.0,0.04,0.022,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,용산구,29.0,20.0,0.047,0.029,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-02,은평구,37.0,23.0,0.058,0.02,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,종로구,31.0,18.0,0.048,0.022,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-02,중구,28.0,18.0,0.055,0.026,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-02,중랑구,28.0,23.0,0.053,0.016,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,강남구,26.0,18.0,0.043,0.016,0.3,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,강동구,30.0,22.0,0.039,0.019,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,강북구,34.0,20.0,0.042,0.015,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,강서구,31.0,21.0,0.049,0.019,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,관악구,41.0,30.0,0.052,0.018,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,광진구,40.0,33.0,0.042,0.019,0.5,0.006,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,구로구,37.0,31.0,0.052,0.013,0.2,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,금천구,28.0,21.0,0.04,0.02,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,노원구,32.0,22.0,0.037,0.023,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,도봉구,37.0,26.0,0.044,0.015,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,동대문구,26.0,19.0,0.051,0.018,0.4,0.005,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,동작구,32.0,21.0,0.044,0.018,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,마포구,42.0,32.0,0.048,0.016,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,서대문구,39.0,28.0,0.047,0.018,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,서초구,38.0,30.0,0.052,0.017,0.3,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,성동구,39.0,28.0,0.052,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,성북구,39.0,27.0,0.04,0.026,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,송파구,36.0,26.0,0.048,0.022,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,양천구,33.0,21.0,0.041,0.017,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,영등포구,42.0,33.0,0.042,0.015,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,용산구,26.0,20.0,0.045,0.025,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,은평구,39.0,28.0,0.049,0.021,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,6,여름
2019-06-01,종로구,28.0,18.0,0.044,0.022,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,중구,26.0,19.0,0.052,0.023,0.4,0.004,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-06-01,중랑구,25.0,21.0,0.045,0.018,0.4,0.006,좋음,보통,안전,1,2,1.6,저위험,6,여름
2019-05-31,강남구,14.0,9.0,0.047,0.013,0.2,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,강동구,19.0,10.0,0.042,0.016,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,강북구,21.0,9.0,0.05,0.009,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,강서구,20.0,10.0,0.055,0.018,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,관악구,24.0,13.0,0.055,0.015,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,광진구,23.0,15.0,0.045,0.016,0.4,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,구로구,20.0,13.0,0.054,0.011,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,금천구,18.0,12.0,0.042,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,노원구,18.0,10.0,0.049,0.012,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,도봉구,21.0,9.0,0.057,0.008,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,동대문구,14.0,8.0,0.054,0.015,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,동작구,20.0,10.0,0.046,0.015,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,마포구,25.0,16.0,0.051,0.014,0.3,0.004,좋음,보통,안전,1,2,1.6,저위험,5,봄
2019-05-31,서대문구,24.0,12.0,0.052,0.013,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,서초구,23.0,15.0,0.055,0.015,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,성동구,22.0,10.0,0.055,0.023,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,성북구,29.0,11.0,0.045,0.023,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,송파구,20.0,12.0,0.053,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,양천구,21.0,10.0,0.044,0.018,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,영등포구,27.0,15.0,0.043,0.014,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,용산구,15.0,9.0,0.049,0.024,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,은평구,24.0,14.0,0.058,0.016,0.2,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,종로구,17.0,9.0,0.048,0.018,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,중구,16.0,9.0,0.055,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-31,중랑구,15.0,11.0,0.052,0.014,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-30,강남구,35.0,21.0,0.044,0.022,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,강동구,41.0,22.0,0.037,0.031,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,강북구,43.0,20.0,0.045,0.022,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,강서구,44.0,23.0,0.058,0.027,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,관악구,54.0,30.0,0.056,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,광진구,51.0,29.0,0.037,0.03,0.8,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,구로구,53.0,32.0,0.058,0.019,0.3,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,금천구,37.0,22.0,0.047,0.026,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,노원구,40.0,23.0,0.04,0.029,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,도봉구,43.0,22.0,0.048,0.019,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,동대문구,37.0,21.0,0.051,0.03,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,동작구,42.0,23.0,0.048,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,마포구,57.0,30.0,0.052,0.022,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,서대문구,50.0,26.0,0.048,0.026,0.7,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,서초구,51.0,29.0,0.054,0.024,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,성동구,49.0,24.0,0.049,0.038,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,성북구,55.0,27.0,0.039,0.037,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,송파구,47.0,24.0,0.049,0.032,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,양천구,46.0,23.0,0.047,0.026,0.5,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,영등포구,57.0,34.0,0.046,0.023,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,용산구,34.0,21.0,0.047,0.035,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,은평구,49.0,26.0,0.055,0.03,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,종로구,42.0,20.0,0.043,0.035,0.6,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,중구,36.0,20.0,0.049,0.038,0.6,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-30,중랑구,36.0,23.0,0.046,0.025,0.5,0.007,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,강남구,36.0,19.0,0.042,0.023,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,강동구,41.0,18.0,0.034,0.03,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,강북구,44.0,17.0,0.042,0.019,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,강서구,47.0,21.0,0.056,0.028,0.5,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,관악구,60.0,31.0,0.055,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,광진구,54.0,29.0,0.037,0.03,0.9,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,구로구,60.0,35.0,0.055,0.022,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,금천구,40.0,22.0,0.047,0.027,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,노원구,39.0,19.0,0.035,0.028,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,도봉구,47.0,20.0,0.046,0.018,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,동대문구,38.0,17.0,0.047,0.028,0.4,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,동작구,42.0,21.0,0.044,0.027,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,마포구,63.0,32.0,0.049,0.023,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,서대문구,55.0,25.0,0.042,0.027,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,서초구,54.0,30.0,0.052,0.024,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,성동구,55.0,26.0,0.048,0.037,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,성북구,62.0,28.0,0.036,0.037,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,송파구,50.0,24.0,0.043,0.034,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,양천구,50.0,22.0,0.045,0.029,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,영등포구,63.0,34.0,0.043,0.025,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,용산구,35.0,19.0,0.042,0.038,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,은평구,52.0,25.0,0.046,0.031,0.3,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,종로구,39.0,17.0,0.041,0.032,0.6,0.005,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,중구,37.0,17.0,0.048,0.034,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-29,중랑구,35.0,19.0,0.043,0.023,0.4,0.006,보통,보통,안전,2,2,2.0,저위험,5,봄
2019-05-28,강남구,14.0,5.0,0.036,0.012,0.2,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,강동구,21.0,6.0,0.03,0.016,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,강북구,22.0,7.0,0.039,0.011,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,강서구,22.0,8.0,0.041,0.019,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,관악구,27.0,9.0,0.041,0.016,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,광진구,23.0,12.0,0.033,0.019,0.6,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,구로구,23.0,11.0,0.04,0.012,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,금천구,21.0,10.0,0.035,0.018,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,노원구,19.0,8.0,0.033,0.016,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,도봉구,22.0,7.0,0.042,0.011,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,동대문구,17.0,6.0,0.04,0.016,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,동작구,22.0,9.0,0.036,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,마포구,26.0,10.0,0.038,0.014,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,서대문구,28.0,9.0,0.036,0.015,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,서초구,27.0,11.0,0.04,0.015,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,성동구,24.0,8.0,0.04,0.02,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,성북구,28.0,9.0,0.032,0.026,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,송파구,22.0,9.0,0.038,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,양천구,26.0,7.0,0.034,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,영등포구,30.0,12.0,0.029,0.015,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,용산구,16.0,5.0,0.035,0.023,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,은평구,26.0,12.0,0.039,0.019,0.1,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,종로구,23.0,7.0,0.035,0.018,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,중구,17.0,6.0,0.042,0.019,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-28,중랑구,14.0,7.0,0.036,0.015,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,강남구,18.0,12.0,0.029,0.013,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,강동구,23.0,14.0,0.027,0.014,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,강북구,27.0,14.0,0.028,0.016,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,강서구,20.0,12.0,0.038,0.017,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,관악구,24.0,15.0,0.038,0.013,0.2,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,광진구,24.0,19.0,0.031,0.018,0.7,0.005,좋음,보통,안전,1,2,1.6,저위험,5,봄
2019-05-27,구로구,27.0,17.0,0.038,0.011,0.2,0.004,좋음,보통,안전,1,2,1.6,저위험,5,봄
2019-05-27,금천구,20.0,13.0,0.031,0.013,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,노원구,22.0,15.0,0.027,0.016,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,5,봄
2019-05-27,도봉구,23.0,14.0,0.032,0.012,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,5,봄
